711	[10.0, 2.0, 5.50907960038e-05, 0.00124894618062, 0.0101527036858, 0.295837154945, 2551.49411449]	3.04719808802
3791	[12.0, 6.0, 0.000142476565418, 0.00437836152655, 0.00992549000903, 0.308630162356, 5651.65664391]	3.04143573932
3983	[10.0, 33.0, 6.60197534717e-05, 0.0220927225513, 0.00953122059608, 0.334896339217, 31815.3615856]	3.03652268716
1279	[14.0, 18.0, 0.000108359417423, 0.0114164002337, 0.0134984980298, 0.328385168643, 18798.6374139]	3.00029534741
1870	[11.0, 5.0, 5.89628991058e-05, 0.0026491139026, 0.0161910272329, 0.308754052802, 5250.11060383]	2.98031302241
3423	[8.0, 8.0, 7.63292327186e-05, 0.00445728485029, 0.00508972042086, 0.302541603631, 4277.2177283]	2.91922735537
2430	[11.0, 30.0, 0.000108775911577, 0.0229740973073, 0.00625217146774, 0.332967032967, 26921.0466377]	2.89987971862
1783	[27.0, 10.0, 0.000185778644076, 0.00608578106517, 0.0274741222051, 0.336338255575, 24552.0913007]	2.89784382935
3334	[15.0, 11.0, 8.87488775058e-05, 0.00743493705689, 0.0202452886318, 0.324369039123, 13103.5670032]	2.87571575794
52	[15.0, 9.0, 0.000120136019651, 0.00474545219799, 0.0102481491876, 0.314424074715, 10036.2647714]	2.86921358772
3266	[13.0, 15.0, 9.23025901162e-05, 0.00906738615736, 0.0133812665265, 0.325721545378, 14068.8993717]	2.8432220918
2791	[6.0, 10.0, 6.46383847492e-05, 0.00665794258174, 0.00429624685701, 0.305995042385, 4268.79602909]	2.78772205577
101	[20.0, 12.0, 0.000141272911644, 0.00670524470909, 0.0144369780048, 0.326061436118, 17036.6565803]	2.7765213372
2711	[14.0, 29.0, 0.00013189521044, 0.0231382633693, 0.0100157777902, 0.335604484124, 28253.3358822]	2.7754905021
2648	[10.0, 14.0, 7.78193997283e-05, 0.00933279442347, 0.00836959725192, 0.316484142559, 9929.01538745]	2.75916255946
2875	[15.0, 17.0, 0.000110360262114, 0.0110568905049, 0.011688457152, 0.326551273677, 16546.1829129]	2.70894942815
786	[12.0, 13.0, 0.000105848792057, 0.00820948769993, 0.00671272882412, 0.313183199173, 9951.25890559]	2.69204940128
358	[14.0, 10.0, 8.4239668371e-05, 0.00540618401284, 0.0130032068231, 0.318277310924, 9808.14559755]	2.67401691248
411	[12.0, 9.0, 0.000128621634783, 0.00549509507212, 0.00707778656837, 0.308373168851, 7321.65434904]	2.66499843891
561	[10.0, 11.0, 8.9251765158e-05, 0.0065126583041, 0.00788067975678, 0.312127360699, 7919.44201708]	2.66239547989
307	[7.0, 8.0, 4.06162979973e-05, 0.0064221165473, 0.00875484667905, 0.304420629605, 3779.37724472]	2.65914581793
894	[16.0, 7.0, 0.00011977966746, 0.00546227838629, 0.0129901515295, 0.318135539294, 9723.4586577]	2.6577213572
1762	[14.0, 7.0, 0.000123038431793, 0.00418487806196, 0.00968749944484, 0.307500691946, 7849.44942412]	2.65176311918
1011	[13.0, 10.0, 0.00010660598841, 0.00547390394243, 0.0116702928494, 0.317096375226, 9433.58593601]	2.6438933315
2684	[5.0, 11.0, 4.91598613428e-05, 0.00781099257886, 0.0059350301892, 0.307075732449, 4506.17076599]	2.62865606293
3860	[10.0, 14.0, 8.36389264869e-05, 0.00868961951844, 0.00857612487634, 0.319201915403, 10228.9080193]	2.62684892794
3911	[17.0, 20.0, 0.000140629911058, 0.0141462759198, 0.0161967882483, 0.336134736276, 24169.8602392]	2.61312994826
3931	[20.0, 8.0, 0.000135690398985, 0.0047745229763, 0.0179573592423, 0.325350600332, 14084.6519459]	2.60335626877
1222	[6.0, 9.0, 0.00010241595209, 0.00531488148919, 0.00321512940081, 0.293759915389, 3641.72143782]	2.59531381258
408	[11.0, 30.0, 7.69612244254e-05, 0.0175938497597, 0.0114665944343, 0.33387872312, 29192.6669895]	2.58706853644
1462	[9.0, 12.0, 9.09614701181e-05, 0.00668793688341, 0.0049648953743, 0.311398318281, 7566.51577335]	2.58615184557
1973	[10.0, 12.0, 7.93029437862e-05, 0.00738091752123, 0.00890581674597, 0.315904208265, 8701.94186023]	2.56315354263
1564	[9.0, 14.0, 5.24500635473e-05, 0.00879181198863, 0.00944186863945, 0.316835134193, 9473.60781877]	2.56034927679
3806	[13.0, 12.0, 9.00728438631e-05, 0.00766458086302, 0.00760485496899, 0.317811963639, 10736.1256183]	2.55429626086
973	[11.0, 33.0, 9.07986603828e-05, 0.0222818084105, 0.00679815061883, 0.335165756042, 32486.0755788]	2.54509654414
3629	[7.0, 8.0, 7.37345982618e-05, 0.00523480840258, 0.00412933290107, 0.297483041771, 3776.44419804]	2.5323576278
2688	[17.0, 9.0, 0.000137778657327, 0.00613901235865, 0.014522231321, 0.320172910663, 11644.2593748]	2.51890626756
951	[8.0, 6.0, 5.90160021145e-05, 0.00392282521478, 0.00695841431635, 0.296328127315, 3384.72105357]	2.51832144653
1559	[18.0, 8.0, 0.000118796063427, 0.0054229496921, 0.014655402479, 0.317923118502, 11613.134655]	2.51515472658
3107	[8.0, 9.0, 7.66482484618e-05, 0.00545049297148, 0.00528295324394, 0.302367776467, 5279.65332995]	2.50320042254
535	[13.0, 15.0, 8.26325835085e-05, 0.00965327008141, 0.00992794459936, 0.318916850062, 13834.1869695]	2.49204518898
3737	[15.0, 11.0, 0.000125556374775, 0.00684516268454, 0.00784155456463, 0.313114548757, 11215.2639312]	2.48646099751
344	[19.0, 29.0, 0.000166976003578, 0.0223060964553, 0.0149775089326, 0.340844014181, 36697.7284667]	2.48450111446
1163	[10.0, 7.0, 9.89462704722e-05, 0.00439969221046, 0.00741079795636, 0.306201194304, 5084.69701565]	2.48417646296
3972	[9.0, 9.0, 6.49022183053e-05, 0.00619765085162, 0.00676912554443, 0.306041870715, 5868.93473346]	2.47926179435
2578	[8.0, 7.0, 5.29278286871e-05, 0.00496530111708, 0.00663585260785, 0.299156294878, 3565.14950546]	2.44570471767
211	[14.0, 6.0, 0.000103955753511, 0.00476401572562, 0.0122827721398, 0.31631394135, 7275.74871302]	2.44496615056
1547	[22.0, 6.0, 0.000171907563747, 0.00360855909088, 0.0180756841332, 0.324769390672, 12655.0364977]	2.4411203912
1436	[13.0, 11.0, 0.000108231898479, 0.00731746540641, 0.0086990933967, 0.313733488124, 9519.6386888]	2.42965003745
355	[12.0, 14.0, 0.000146669256744, 0.0096888585925, 0.010326289234, 0.321656050955, 12210.7123056]	2.42769388819
253	[12.0, 12.0, 0.000118385568221, 0.00613245411956, 0.00780715006787, 0.315028355388, 10098.537025]	2.42429224911
1033	[13.0, 5.0, 8.35445366266e-05, 0.00265672965863, 0.0115619444306, 0.310210033196, 5809.79672331]	2.41331984493
3368	[18.0, 5.0, 0.000146886160711, 0.00356489389074, 0.0134585120106, 0.319978239304, 9667.34915946]	2.39420168034
1069	[19.0, 11.0, 0.000170023114755, 0.00744175984875, 0.011779189078, 0.320665768713, 15307.8998632]	2.35765525856
444	[12.0, 6.0, 0.000111258425692, 0.0046013065555, 0.00801156971182, 0.306445186797, 5030.00707947]	2.35089591376
3025	[10.0, 15.0, 9.18923196327e-05, 0.0113525736168, 0.00627267111984, 0.316193909496, 10066.3123568]	2.34831861283
1375	[16.0, 11.0, 0.000146298493509, 0.0062948234533, 0.0148477696226, 0.323665555304, 13113.5505589]	2.34649504847
1586	[19.0, 7.0, 0.000151947732061, 0.00449779368563, 0.0140779416755, 0.31853078908, 11995.4435989]	2.34392371813
2120	[18.0, 14.0, 0.000133805777902, 0.0106509663735, 0.0153433516607, 0.328655009203, 17535.1679626]	2.33655101182
1644	[10.0, 11.0, 8.61010465997e-05, 0.00796444033084, 0.00791908231306, 0.310576176425, 7384.77719072]	2.33267242824
2404	[13.0, 6.0, 8.0060766552e-05, 0.00336176958595, 0.0190847874151, 0.319120416175, 7339.55088621]	2.3181934927
2751	[15.0, 9.0, 0.000134997436915, 0.00639557752342, 0.0136186681516, 0.322402785839, 10042.7338483]	2.31297164856
885	[12.0, 11.0, 8.3124966713e-05, 0.00776367760804, 0.0134418575824, 0.317842270892, 8924.25464569]	2.3033257198
2865	[12.0, 9.0, 0.000105755517622, 0.00646047948718, 0.00809097121897, 0.311689526185, 7808.70956318]	2.30148452946
2891	[20.0, 15.0, 0.000171649019784, 0.0111003648277, 0.0156736306382, 0.330818858561, 20916.6237462]	2.29532290842
2906	[3.0, 13.0, 5.33014593265e-05, 0.00917070465107, 0.000767795623518, 0.295051491634, 4206.01694644]	2.29317284435
3018	[14.0, 11.0, 9.7773887651e-05, 0.00775743578737, 0.0110739362711, 0.31764033165, 10428.3074977]	2.28702943355
1913	[9.0, 9.0, 8.1548096379e-05, 0.00676675757805, 0.00732779597211, 0.308725453872, 5353.23630352]	2.28452096325
2622	[14.0, 8.0, 0.000156209269087, 0.00501833922391, 0.0089892806323, 0.314117868811, 8889.74359625]	2.28043323056
2943	[11.0, 4.0, 0.000107099064257, 0.0023025100315, 0.00723371317384, 0.300495867769, 3814.96495725]	2.27029438691
824	[13.0, 12.0, 0.000156642657149, 0.00890164487024, 0.00740033869961, 0.320378083947, 9634.97636549]	2.25835519181
3301	[13.0, 12.0, 9.53373543162e-05, 0.00871959435191, 0.00916308944382, 0.318815164366, 9952.47705998]	2.25421404189
1092	[11.0, 7.0, 8.78169226182e-05, 0.00509353076234, 0.00960295158836, 0.305723720418, 5386.43330765]	2.25371809062
2220	[9.0, 12.0, 7.37516991554e-05, 0.00693503856864, 0.00611743076075, 0.307472324723, 7309.68251953]	2.25268320396
704	[8.0, 13.0, 8.3397798257e-05, 0.00837908432049, 0.00354842688875, 0.308154585799, 7217.98550854]	2.24697129566
3671	[11.0, 32.0, 8.82280550497e-05, 0.0275762934623, 0.00859470454969, 0.336995719726, 29360.1719278]	2.24198633791
1203	[15.0, 9.0, 0.000106165640493, 0.00484175004195, 0.0147951690656, 0.317257353174, 10122.2799109]	2.2389800127
3049	[15.0, 9.0, 0.000118094866655, 0.00575018645367, 0.0109217468233, 0.315844336345, 9461.5039025]	2.22816707453
1429	[10.0, 27.0, 0.000126260326479, 0.0176168380595, 0.00426593819517, 0.329434633632, 22402.0941231]	2.22666113666
82	[11.0, 15.0, 7.25370304148e-05, 0.0100452851599, 0.010771794996, 0.319814489045, 11487.5269207]	2.22298463168
1202	[13.0, 17.0, 0.000111161954297, 0.0122942542668, 0.00705848749899, 0.322444372783, 15786.4155785]	2.22038376797
1907	[11.0, 8.0, 8.96037531118e-05, 0.00466319670751, 0.00902603631421, 0.313851658872, 6543.37880329]	2.21613604997
3603	[8.0, 10.0, 5.22266851699e-05, 0.0065966432008, 0.00702421735684, 0.306877819722, 5601.33199232]	2.20989523095
2900	[7.0, 13.0, 5.68972909624e-05, 0.00817789119068, 0.00560129659323, 0.305733068338, 6717.84589164]	2.20512343405
3014	[14.0, 13.0, 0.000106871295115, 0.00872546705904, 0.0116262646564, 0.31867291328, 12852.5745743]	2.20464694867
766	[11.0, 16.0, 7.35989734226e-05, 0.0129828268185, 0.0119768904337, 0.322881684319, 11783.6701547]	2.20196662045
3254	[13.0, 9.0, 8.90359749546e-05, 0.00623563424268, 0.0136539644838, 0.319212105734, 8244.30200565]	2.2004597286
2825	[11.0, 10.0, 8.97003975692e-05, 0.00736553445689, 0.0102529068391, 0.317993893907, 7478.72233779]	2.1979638063
1861	[21.0, 18.0, 0.000213179113075, 0.0116371532991, 0.0137271309348, 0.332093394002, 25754.1016571]	2.19735835861
104	[5.0, 10.0, 8.00281495721e-05, 0.00793281513549, 0.0016821434678, 0.296495077689, 3630.2683432]	2.19726994913
2081	[14.0, 7.0, 0.000101431782015, 0.00569594270347, 0.0124003017501, 0.314463628644, 7877.49827143]	2.18942370606
2787	[14.0, 7.0, 0.000107739691721, 0.00443843044521, 0.0119145108314, 0.313694117647, 7820.76826095]	2.18691222243
382	[11.0, 8.0, 8.48775051001e-05, 0.00613862639639, 0.0110867368298, 0.317317762051, 6505.10582882]	2.18633017604
3485	[10.0, 28.0, 6.38163540254e-05, 0.0210049077531, 0.0104104315412, 0.33291160313, 24652.5306479]	2.18561781285
3561	[17.0, 12.0, 0.00014344552189, 0.00798777485089, 0.014680779801, 0.323142552435, 14952.0805692]	2.18096108352
501	[17.0, 10.0, 8.52024354719e-05, 0.00853703190816, 0.0222048206212, 0.327836065574, 13073.4280232]	2.17581250226
830	[18.0, 6.0, 0.000141100420754, 0.00356327333169, 0.0130224015644, 0.316744804866, 10009.241872]	2.17358137073
1543	[13.0, 9.0, 0.000101350818197, 0.00584142034698, 0.00879009900457, 0.311223854582, 8162.46670558]	2.17248202092
598	[13.0, 15.0, 0.000109060220988, 0.0107728952668, 0.0114667615883, 0.321987505635, 13130.4847242]	2.16832251262
3182	[13.0, 9.0, 0.000117414527254, 0.00613918414454, 0.00989365089654, 0.314730878187, 7891.08919472]	2.16784063142
2970	[15.0, 8.0, 0.000116332129277, 0.00483673591012, 0.0116249147831, 0.316273920607, 9938.15937256]	2.16696456907
132	[14.0, 12.0, 0.000113488406389, 0.0103197534261, 0.0120656481866, 0.324801039467, 11740.8351152]	2.16532859144
3711	[9.0, 14.0, 6.84952321384e-05, 0.0120200287037, 0.00826510922958, 0.319947523359, 8998.48129207]	2.15961074823
2592	[12.0, 8.0, 6.76760854161e-05, 0.00505974620102, 0.0113328328121, 0.310094588308, 7334.18945857]	2.15874594991
2460	[8.0, 9.0, 5.26149265898e-05, 0.0056555467463, 0.00810472827833, 0.309250610831, 5372.18079359]	2.15505167409
1123	[15.0, 15.0, 0.000139339291611, 0.0105999992093, 0.0098519040333, 0.326391382406, 15221.0434075]	2.15424629852
1235	[15.0, 5.0, 0.000159364900362, 0.00236829816759, 0.00738036249386, 0.306727200221, 6942.87603035]	2.15190987027
2904	[12.0, 10.0, 8.00538104284e-05, 0.00634262568919, 0.0124115585722, 0.316905425963, 8315.46537708]	2.14959221232
3466	[9.0, 9.0, 6.08974064453e-05, 0.0067859028593, 0.0118170434402, 0.311572977689, 5727.47636193]	2.14938219652
2169	[18.0, 9.0, 0.000154524158449, 0.00613912446445, 0.0154474379235, 0.325308260403, 12974.7323513]	2.1476164889
1673	[14.0, 12.0, 0.000156356059759, 0.0101855615176, 0.00899062778153, 0.321335604332, 11455.9295767]	2.14678841705
2930	[14.0, 34.0, 0.000144952682719, 0.0269442230683, 0.00971341426475, 0.340206185567, 38091.1913018]	2.14295889228
338	[11.0, 12.0, 0.000127394987776, 0.00825726546217, 0.00918559977715, 0.315038280979, 9202.23990125]	2.13996899051
279	[14.0, 8.0, 0.000127758859106, 0.00434692647521, 0.00814932049955, 0.314760600623, 8854.28912981]	2.13964722496
2256	[6.0, 11.0, 5.55471021341e-05, 0.00758318717157, 0.00531009159828, 0.305630272649, 5040.83411334]	2.13852411114
1945	[14.0, 9.0, 0.000116747250881, 0.00588725553073, 0.0120162293898, 0.316253914034, 9544.26079872]	2.13396064403
893	[14.0, 10.0, 9.13371092117e-05, 0.00551115704814, 0.0118539640574, 0.318906678574, 10578.2766129]	2.12854430374
3713	[12.0, 9.0, 8.84331949784e-05, 0.00557711487191, 0.0130480933939, 0.314621943929, 8016.47496765]	2.12550517538
2980	[12.0, 25.0, 0.000170207630205, 0.0188613987937, 0.00466178681769, 0.332391463334, 23595.2388843]	2.12515811459
2276	[8.0, 12.0, 7.72850631257e-05, 0.00825511869901, 0.00768696325916, 0.311369227416, 6713.12090021]	2.12512405505
2523	[13.0, 6.0, 0.000128633485822, 0.00395611165274, 0.00680426455926, 0.302514143951, 5766.54492193]	2.12459569677
2639	[14.0, 19.0, 7.61344230712e-05, 0.0138316114208, 0.0181982285805, 0.331465888749, 20042.6265979]	2.12357121471
1056	[12.0, 12.0, 0.00011308876122, 0.00845496191382, 0.00739244726976, 0.315575193309, 9855.2279687]	2.12112476894
3501	[13.0, 14.0, 0.00010255851263, 0.00910786139896, 0.010595171632, 0.322652468538, 11964.0609299]	2.1180828738
2290	[12.0, 9.0, 0.000116395490322, 0.00644260137059, 0.0081022052794, 0.31002728513, 7779.45640632]	2.11623997197
1725	[10.0, 12.0, 7.2357758011e-05, 0.00826274159569, 0.00875170632564, 0.315485580867, 8722.42001804]	2.11404003486
188	[13.0, 16.0, 9.96745707178e-05, 0.0121546284197, 0.011497048993, 0.325636683384, 14331.591981]	2.11349786523
18	[14.0, 7.0, 0.000102397528075, 0.00581435367685, 0.0165760557381, 0.321191095692, 8210.73885631]	2.10248593485
2650	[9.0, 11.0, 6.06227331647e-05, 0.00908587659595, 0.00996298502398, 0.314899379586, 7258.91467441]	2.10224216527
1740	[10.0, 11.0, 7.28023616387e-05, 0.00829359202585, 0.0128875157056, 0.318277310924, 7675.2667923]	2.101554998
928	[12.0, 10.0, 9.6310806229e-05, 0.00560644500747, 0.0108964449154, 0.311204481793, 8182.92194345]	2.10077822725
2235	[10.0, 6.0, 0.000114396877212, 0.00351736283375, 0.00682208176671, 0.297872974261, 4122.9857817]	2.09972946319
2503	[22.0, 11.0, 0.000196270120213, 0.00646004742079, 0.0159174627063, 0.327631966971, 18116.5208946]	2.09936605178
1383	[15.0, 8.0, 0.000135784459153, 0.00522749889032, 0.0094976834227, 0.314453739229, 8314.2508716]	2.09837864151
2546	[11.0, 7.0, 8.47544485035e-05, 0.00420293162004, 0.00751800271046, 0.307860463684, 5931.91521381]	2.09607541434
2233	[15.0, 9.0, 0.000156015169012, 0.00531458696179, 0.00910696952861, 0.317902902744, 10240.2963426]	2.09573443621
2067	[7.0, 9.0, 6.03944261744e-05, 0.00496808732435, 0.00566247196619, 0.305705026293, 4689.79209347]	2.09300843503
3760	[12.0, 4.0, 0.000101500797166, 0.00292898525216, 0.0113144353482, 0.303349311328, 4490.3301795]	2.09104829488
2827	[9.0, 5.0, 6.5894795055e-05, 0.00339018156618, 0.0113944508339, 0.305620931014, 3599.20149311]	2.08652724239
2231	[11.0, 14.0, 9.69006886327e-05, 0.00823380103123, 0.0108557321032, 0.316734771453, 11553.7375709]	2.07764865477
3475	[11.0, 7.0, 7.13557242304e-05, 0.00358262259109, 0.010703729828, 0.307652072244, 5780.0936443]	2.07761094247
2351	[16.0, 9.0, 0.000121060549599, 0.00529267907703, 0.0139149338137, 0.323267918916, 10892.9645374]	2.07711243839
1558	[14.0, 8.0, 0.000145455647993, 0.00514293096011, 0.00557423115418, 0.308097615086, 7796.14031483]	2.07697741886
2121	[6.0, 15.0, 6.32031638259e-05, 0.0108114096426, 0.00507809002187, 0.312957746479, 7355.7921942]	2.07315886685
1686	[9.0, 12.0, 0.000130304517809, 0.00634337243546, 0.00339037317666, 0.308458785785, 7639.11075005]	2.06793663605
1154	[12.0, 18.0, 6.4766273829e-05, 0.0122802496659, 0.0153117368167, 0.32739595953, 16248.069817]	2.06195769221
2459	[6.0, 12.0, 8.61069588853e-05, 0.00849282628758, 0.00455885522851, 0.307368356337, 5932.70830346]	2.05871665748
862	[15.0, 17.0, 0.000151939302627, 0.00923105420984, 0.00931722943493, 0.325732156237, 18380.6142437]	2.05414533444
2358	[12.0, 14.0, 7.24800611368e-05, 0.0086765238755, 0.0132377817379, 0.31991681331, 12204.2800925]	2.0533606837
1253	[15.0, 9.0, 0.000130316237253, 0.00500637181836, 0.0105965382075, 0.317116488535, 9703.58315745]	2.051275775
717	[12.0, 10.0, 0.000107300432368, 0.00670765563812, 0.00632946295754, 0.307236134583, 7289.70493236]	2.04572414177
1480	[17.0, 8.0, 0.0001308374747, 0.00531849413653, 0.0136775888979, 0.319252873563, 10662.4732524]	2.04465255149
2186	[12.0, 15.0, 0.000123200630849, 0.0101582256021, 0.0133620589239, 0.323917198484, 13227.1335095]	2.04165027416
97	[9.0, 6.0, 7.13718530851e-05, 0.00441579509874, 0.00507403475143, 0.303487419188, 4134.61189707]	2.041418737
3523	[15.0, 10.0, 0.00011490637437, 0.00590136946672, 0.0114042388057, 0.317761464391, 10707.682884]	2.03895543939
879	[12.0, 7.0, 9.59632143755e-05, 0.00444665082628, 0.00988306513478, 0.306285609263, 5975.12891818]	2.02996872204
2111	[14.0, 8.0, 0.000103888749734, 0.00432212771454, 0.0117606768372, 0.313467929024, 8372.68209669]	2.02846352093
1126	[9.0, 9.0, 9.14854310488e-05, 0.00794639739627, 0.00535253496754, 0.302770628312, 4912.58792255]	2.02750611257
2255	[7.0, 9.0, 8.10918932162e-05, 0.00531652212599, 0.00438924236741, 0.299326448137, 4006.29465053]	2.0273986909
534	[11.0, 3.0, 0.000108208880602, 0.0013339433037, 0.0075567172086, 0.296468704599, 3531.67980427]	2.02652260918
1915	[11.0, 30.0, 0.000102190609344, 0.0212629012845, 0.00751384023608, 0.33291160313, 28484.5195931]	2.02348178821
3121	[16.0, 28.0, 0.000108918047815, 0.0211633844378, 0.0179852442079, 0.340148319499, 33346.8621874]	2.02228044375
3050	[7.0, 28.0, 7.2337509054e-05, 0.0219206901069, 0.00563185985443, 0.330414381072, 20181.7460916]	2.02067563292
3868	[18.0, 9.0, 0.000126121301123, 0.00639562366753, 0.0154698835965, 0.321087954786, 12306.5642989]	2.01587242318
1032	[19.0, 14.0, 0.000126706851122, 0.00997142379366, 0.0210896323647, 0.334090681279, 20296.1720424]	2.014791217
3330	[8.0, 9.0, 5.54786118438e-05, 0.00581350615563, 0.00959796559174, 0.305658300981, 5344.25823669]	2.01069977111
1399	[7.0, 9.0, 7.63220679946e-05, 0.00764799298022, 0.00409513156357, 0.299425046416, 4250.659432]	2.00022267046
695	[15.0, 6.0, 0.000119780507736, 0.00458455641199, 0.00808734597001, 0.310402632478, 7166.22402452]	1.99941929129
3039	[10.0, 10.0, 8.60358523291e-05, 0.00589757687954, 0.00947857636783, 0.315187239945, 7000.28080067]	1.99459089011
1193	[19.0, 12.0, 0.000154428124568, 0.00783023434888, 0.0155286285084, 0.326775384816, 16625.0498916]	1.99210991037
3116	[10.0, 16.0, 7.99715927384e-05, 0.0131596681087, 0.00574470146933, 0.318865999107, 10967.3831733]	1.99148077504
3412	[14.0, 4.0, 0.000100083769248, 0.00278466854531, 0.0105695972946, 0.303680981595, 5416.87550294]	1.99020554662
213	[8.0, 14.0, 9.123776948e-05, 0.0100351658948, 0.00388493040668, 0.310171542017, 7477.2428753]	1.98886142835
143	[12.0, 39.0, 0.000100987303165, 0.0311028036908, 0.00739155964532, 0.3407627032, 43072.500986]	1.98880897492
3210	[8.0, 6.0, 7.32602046845e-05, 0.00422827173457, 0.00684055377913, 0.297456492637, 3205.21031112]	1.98822513478
2089	[7.0, 28.0, 5.98503366977e-05, 0.020737166544, 0.00532635376393, 0.327288795784, 20167.858913]	1.98149798419
3633	[10.0, 9.0, 9.59458442301e-05, 0.0071845329502, 0.0118201099861, 0.314651645793, 6896.41605886]	1.97685489215
2043	[12.0, 17.0, 0.000114202503658, 0.0123504434006, 0.00606480142649, 0.32003968889, 13379.0691649]	1.97230181943
522	[20.0, 17.0, 0.000136995604618, 0.0133449894813, 0.0201591635039, 0.336146036442, 24428.2632746]	1.96994660158
1360	[10.0, 13.0, 8.08522074606e-05, 0.00868343781965, 0.00952117701084, 0.314137606032, 9454.74682404]	1.96955253199
2585	[16.0, 12.0, 0.000113293081241, 0.00771568182606, 0.0101419352083, 0.320912767187, 14346.7905243]	1.96476329553
