366	366	0.00232389267249	0.00116078619792	0.0011608421695	0.459385665529	238537.670001
24	24	0.000160510015538	0.000107595211683	0.000107597905476	0.36114837671	1040.10837232
16	16	0.000127724848532	0.000902757369658	0.000902759352862	0.373439378526	1275.95855184
19	19	0.000130530937228	6.11540688208e-05	6.11560549697e-05	0.344774590164	196.858904015
14	14	0.000111326997364	7.06853785141e-05	7.06902449684e-05	0.353931107021	286.113468436
41	41	0.000236779401532	0.000242715258023	0.000242745855845	0.385011441648	4274.75009344
9	9	9.28722275857e-05	4.05066265062e-05	4.05090282432e-05	0.342029476537	212.113540489
47	47	0.000258369489303	0.00127852815514	0.00127854198534	0.393298918866	5176.54925994
55	55	0.000311054147874	0.00259690294418	0.00259693934733	0.399051289653	9121.00756361
60	60	0.000334293691733	0.00067668833616	0.000676693293851	0.370560704781	1753.88449054
34	34	0.000197771714385	0.000683275694678	0.000683298338326	0.384351798972	3295.41469663
6	6	6.47883295209e-05	0.000375720284076	0.000375721429544	0.348825155494	120.07324668
3	3	5.36631397336e-05	1.29107166776e-05	1.29114476201e-05	0.333003463632	61.9916691119
35	35	0.000203864793648	0.000543501782414	0.000543509455877	0.363456345635	814.099721549
20	20	0.000156137261653	9.00088580921e-05	9.00106281499e-05	0.353311750809	832.861854654
24	24	0.000154160767524	0.000491363071922	0.000491372027113	0.374027417562	1842.37934874
14	14	0.000109012133665	3.50257930847e-05	3.50274075749e-05	0.350642584231	458.557600319
18	18	0.000139930689605	0.000407962576833	0.000407964748247	0.35718708536	609.516667175
5	5	6.30401324798e-05	3.13566707686e-05	3.13577333613e-05	0.34281348162	189.359010397
20	20	0.000161110986078	0.000568237525513	0.000568238725183	0.35577092511	793.468287601
18	18	0.000148301454787	6.23057828998e-05	6.2307199124e-05	0.348855291577	444.170013529
67	67	0.000376904641373	0.000354022044189	0.000354028721434	0.367257844475	2220.43573624
16	16	0.000115446553583	0.000121287249805	0.000121289748214	0.354272679417	439.457195138
21	21	0.000173014827648	8.85864616552e-05	8.85884234821e-05	0.352817824377	867.535643375
19	19	0.000141257189836	6.70213905284e-05	6.70230786918e-05	0.348403796376	419.209698256
74	74	0.000423551451494	0.000311123925318	0.000311130589794	0.372853185596	4031.45656249
73	73	0.000395827338009	0.000296486084767	0.0002964944934	0.373888888889	3237.20817324
11	11	8.31672730454e-05	0.000504704013569	0.000504711784165	0.358869534305	157.577151331
24	24	0.000161206594254	0.00126527215969	0.00126527476168	0.369475706835	1689.83997897
56	56	0.000345534300585	0.000315844014949	0.000315855944105	0.388493361555	9860.55613578
42	42	0.000240634889557	0.000735090087524	0.000735094628803	0.384498190821	4242.78086207
46	46	0.000235612684912	0.00175369360823	0.00175372814337	0.389317392981	2535.05702193
13	13	0.000104234063513	0.000383880411976	0.000383887000343	0.360085607277	530.057641242
6	6	7.11701494651e-05	2.66007480941e-05	2.66017745742e-05	0.342145399085	195.128030467
7	7	7.2348044794e-05	3.59298699577e-05	3.59322406136e-05	0.35517635676	257.927901583
8	8	7.60640489449e-05	7.17058187104e-05	7.17071137188e-05	0.351956768064	216.365829131
15	15	0.000125615151066	7.33888534313e-05	7.33903207371e-05	0.348163476461	460.051058185
9	9	8.19690431908e-05	7.03279297316e-05	7.03294756235e-05	0.351711523386	345.558012674
15	15	0.000109487353882	8.7503582131e-05	8.75137726431e-05	0.355990478709	428.25232085
24	24	0.000153482726703	0.000936811612091	0.000936813676031	0.363849342224	1132.48325824
69	69	0.00038325946811	0.00117511419612	0.00117512552316	0.391089588378	7765.63105976
24	24	0.000189513207509	6.95852826156e-05	6.95869620097e-05	0.346104397017	212.959427946
9	9	8.54583985735e-05	6.29470769743e-05	6.29486962533e-05	0.350520833333	370.241456305
4	4	5.55245410582e-05	5.12299152922e-05	5.12311554285e-05	0.345069218937	99.425019341
33	33	0.000175756331306	0.00169518166156	0.00169521098303	0.389430031826	1874.2239749
16	16	0.000116783920907	6.72712633051e-05	6.72735634138e-05	0.348975887996	303.093365673
11	11	9.38883188044e-05	0.000115157632768	0.000115164092191	0.357250287534	337.727817533
4	4	6.09110605161e-05	0.000449320123126	0.000449320610877	0.341133733209	66.2263602747
25	25	0.00017028320392	7.165393152e-05	7.1655872389e-05	0.356273160402	664.011702208
8	8	8.05558634885e-05	5.72106674684e-05	5.72248392523e-05	0.347803617571	206.959754933
14	14	0.000108672300423	7.55967131565e-05	7.55982871014e-05	0.344451079075	147.705298589
13	13	0.000100025865068	0.000533260249242	0.000533266862556	0.363849342224	410.255700499
4	4	6.06917624352e-05	1.67013024053e-05	1.67022319518e-05	0.334881406535	78.1270208066
34	34	0.000221106455766	0.000102143977399	0.000102148892169	0.35769332979	1065.58233446
37	37	0.000230822554749	0.000947244450259	0.000947253641882	0.384059349439	5211.5743249
23	23	0.00014194480898	0.000852065396074	0.000852068788913	0.359957211624	529.862246604
124	124	0.000647272612231	0.00115169225514	0.00115172133593	0.417969154332	23521.9648217
40	40	0.000246195669875	0.000538046844124	0.000538050333778	0.377206912658	4294.09080711
15	15	0.000121537737109	0.000693333123577	0.000693351600007	0.442326651331	1977.88610555
22	22	0.000150077155826	8.29651700426e-05	8.29679630961e-05	0.353157250306	386.705105641
14	14	0.000103145152816	0.000108646934865	0.000108649359037	0.356650768415	396.815514146
4	4	6.01446195343e-05	0.00051097414163	0.000510974381669	0.3365	43.5024590361
53	53	0.000297960704503	0.000646583871908	0.000646595292916	0.385158336513	5953.33939158
32	32	0.000196817048205	0.000148871156963	0.000148901243647	0.398617966436	5037.23696964
15	15	0.000109141258952	0.000535823163967	0.000535825786201	0.365033447839	446.226356148
22	22	0.000142049025396	0.000224566413731	0.000224570263539	0.361051502146	842.316993707
21	21	0.000132029300707	0.000568001733766	0.000568015171876	0.363064197087	502.801930642
77	77	0.000419711436029	0.000605163102339	0.000605169890711	0.371139705882	1985.89711815
35	35	0.000228390978248	0.00102965955828	0.00102966253052	0.380548487419	4944.15659497
55	55	0.000315388833781	0.00081221574626	0.000812248632635	0.405055672585	8817.20539199
8	8	7.40115270424e-05	6.91846281475e-05	6.91861114896e-05	0.352448284891	258.812128126
8	8	7.61120942597e-05	6.09898289401e-05	6.09914404554e-05	0.350520833333	161.762559467
30	30	0.000183205649015	0.000186209338943	0.000186213409449	0.358614564831	746.012262521
13	13	0.000105683977185	4.34573181739e-05	4.34587852132e-05	0.349792099792	248.360019519
28	28	0.000172465403698	0.000562981960492	0.000563019804152	0.379333020197	2818.39212995
44	44	0.000247289266345	0.00146232497616	0.00146233700672	0.391430787127	5889.58347111
8	8	7.41632814208e-05	0.000970407924824	0.00097040851877	0.352479050279	226.819699575
13	13	0.000100174456612	0.000583675524858	0.000583683313117	0.370051319648	360.637921301
56	56	0.000314131105265	0.00162889090246	0.00162891972228	0.401311866428	10468.8126009
19	19	0.000126625475579	8.85484164122e-05	8.85512899221e-05	0.357946990515	638.690509033
29	29	0.000200172536272	8.59215771018e-05	8.5924031366e-05	0.355645587458	1188.92773954
8	8	8.10807493164e-05	8.06735632521e-05	8.06755135648e-05	0.351222057928	236.19335986
38	38	0.000236444488026	0.00010419344372	0.000104196171568	0.356241729157	939.511406248
33	33	0.00020898370827	0.000906888284125	0.000906899585248	0.37738317757	3236.22833869
18	18	0.000127588283784	0.000519605857217	0.000519608091591	0.357534974323	528.783708621
17	17	0.000119679724544	7.17969869057e-05	7.18076391573e-05	0.351436031332	311.919176079
12	12	0.000101886597656	5.51174784668e-05	5.51227469133e-05	0.354024197791	385.707058596
22	22	0.000142126396174	0.000163565871977	0.000163569457053	0.36421033643	883.625529551
25	25	0.000179563163829	4.61588037321e-05	4.61607545503e-05	0.352694558477	1014.85488391
15	15	0.000128547475901	7.69876962074e-05	7.69904770808e-05	0.361180679785	754.008409544
8	8	7.71531054233e-05	5.45925089802e-05	5.46025642643e-05	0.349670938691	245.936172309
11	11	0.000105481997952	5.84991677036e-05	5.85013818999e-05	0.350825369244	303.304079634
30	30	0.000194843370128	0.00060336462713	0.000603367194252	0.367124284026	1504.94794595
16	16	0.000126410236588	7.74148728713e-05	7.74168327362e-05	0.355833627071	658.609017923
31	31	0.00020241738475	0.000519116582078	0.000519129431768	0.371788969708	1912.62985362
12	12	0.000110263205633	7.98887754894e-05	7.98909947443e-05	0.351619644723	469.308956549
9	9	8.53324325574e-05	3.53344992107e-05	3.5335390177e-05	0.336780650542	37.0540096836
6	6	6.75938843025e-05	4.3831461828e-05	4.38326342963e-05	0.343017329256	92.7725689078
54	54	0.000301401954004	0.000203568938532	0.000203574306755	0.36483556198	1601.52286459
21	21	0.000160761993061	0.000381534202704	0.000381536021785	0.361083787892	1231.23662147
34	34	0.000181380539604	0.00169735406536	0.00169738400596	0.388455988456	1439.3233555
28	28	0.000182477176642	0.000983746738951	0.000983749057538	0.36569462054	1222.35538574
15	15	0.00011963702077	0.000560240056787	0.000560241757467	0.360535714286	796.32374895
41	41	0.000243246471849	0.000442395771811	0.000442405886807	0.383330168977	4362.24825962
56	56	0.000303693302915	0.000995112599046	0.000995130790728	0.387858995293	5965.36085318
17	17	0.000118038610058	0.000135763716842	0.000135770869678	0.349913344887	301.566830037
12	12	9.88979944055e-05	4.25350855048e-05	4.25365177325e-05	0.346223098688	263.643184648
1049	1049	0.00466197807204	0.00515640935902	0.00515816430714	0.551790106586	906406.552358
16	16	0.00012717390609	9.23701267351e-05	9.23719300681e-05	0.343923004855	236.65808005
41	41	0.00023901050358	0.00015499943547	0.000155005021138	0.365000451957	1352.26865646
8	8	8.48873508125e-05	3.93942233648e-05	3.93955602154e-05	0.34380587484	153.544551165
22	22	0.000161764071675	0.000379889554483	0.000379892354075	0.365297629817	1378.46519388
9	9	8.6086479664e-05	3.66737822805e-05	3.66779024338e-05	0.34708612687	257.702680793
86	86	0.000421690276416	0.00421916510421	0.00421920838196	0.410199106054	13814.2199429
2	2	4.7434821421e-05	9.09636895339e-06	9.09693227193e-06	0.322704387437	36.8767243588
45	45	0.000289889728594	0.000692449270162	0.000692466918848	0.407919991918	8218.40009261
22	22	0.000168999344153	0.000126062556659	0.000126071214171	0.360310520211	796.734282892
36	36	0.000209606808597	0.00103183994203	0.00103184910994	0.389204819277	3745.55086473
38	38	0.000227577924671	0.000139620673851	0.000139624391493	0.360342673568	793.78766601
70	70	0.000394265223795	0.000640880170664	0.000640888501533	0.379868297272	4419.51698819
