150	4.28942303403e-07
151	2.12915303809e-07
152	3.65094954892e-07
153	2.14726941208e-07
154	2.05806904205e-07
155	2.0717693487e-07
156	2.45683769758e-05
157	2.07129642711e-07
158	1.17039356823e-06
159	4.28321247213e-07
160	2.07886145224e-07
161	1.95261968164e-06
162	2.14262631359e-07
163	2.28965184617e-07
164	3.70216392662e-07
165	5.87029215441e-07
166	2.10947047836e-07
167	2.12520008052e-07
168	7.38779051444e-07
169	2.5735395543e-05
170	1.83481977866e-06
171	5.40626762664e-06
172	1.12194812525e-06
173	4.90130145113e-07
174	2.08446164788e-07
175	2.42117778294e-07
176	4.92520381275e-07
177	2.17991634325e-07
178	5.97502932593e-07
179	2.0704284125e-07
180	2.57273927755e-07
181	2.17390851471e-07
182	2.07059191059e-07
183	2.08592456525e-07
184	4.13276509373e-07
185	1.50077258082e-06
186	1.67995853771e-06
187	2.42612911305e-07
188	1.99041749757e-06
189	2.5893620545e-07
190	2.09890743129e-07
191	2.13905455134e-07
192	2.09756556198e-07
193	2.09732311757e-07
194	2.50816269848e-07
195	2.15155295653e-07
196	5.53540236622e-07
197	4.0904042689e-07
198	3.3942870722e-07
199	1.51142661544e-06
200	2.07738280248e-06
201	2.08455459465e-07
202	2.15017556083e-07
203	2.20410772152e-06
204	4.41283944293e-07
205	2.05799179152e-07
206	2.16092493661e-07
207	5.32346314258e-07
208	4.29566564389e-07
209	2.04506525433e-07
210	2.04506525433e-07
211	1.19198593133e-06
212	9.67002512059e-07
213	2.61484006605e-05
214	2.26622015216e-07
215	2.04506525433e-07
216	2.05825846431e-07
217	4.11991485825e-07
218	2.15155295653e-07
219	2.11009859287e-07
220	2.08692296533e-07
221	7.30106155659e-07
222	4.30139315096e-07
223	1.22647519133e-06
224	1.51262477598e-06
225	2.16705234996e-07
226	2.22608463913e-07
227	2.23368052041e-07
228	2.09970487476e-07
229	2.43544348233e-07
230	2.15193199351e-07
231	8.21521343545e-07
232	1.18648105262e-06
233	2.05774635148e-07
234	2.17282268486e-07
235	6.84606680037e-07
236	1.71764557245e-06
237	2.33191081211e-07
238	6.84337204684e-07
239	2.0742180284e-06
240	2.08550452589e-07
241	2.05790420383e-07
242	5.88157184579e-07
243	2.14082859884e-07
244	2.05774635148e-07
245	2.0984940746e-07
246	2.56545921452e-05
247	3.55339425491e-07
248	1.00490581483e-06
249	7.37711615111e-07
250	4.00426675789e-07
251	5.50234852567e-07
252	2.58316566229e-06
253	2.0710871712e-07
254	2.43653720373e-07
255	2.05790420383e-07
256	2.05774635148e-07
257	9.51530858092e-07
258	4.72971943806e-07
259	2.135947151e-07
260	5.48618949629e-07
261	1.09509783983e-06
262	2.08692296533e-07
263	2.12675719869e-07
264	2.09748060788e-07
265	7.33849583271e-07
266	2.47126938593e-07
267	2.05900473428e-07
268	2.89179208713e-07
269	3.85445173987e-06
270	2.32249805004e-07
271	2.32988850446e-06
272	1.75890306285e-06
273	2.15155295653e-07
274	6.15290564627e-07
275	2.17390851471e-07
276	8.33042895949e-07
277	2.85807726694e-06
278	2.1667241056e-07
279	2.05876836771e-07
280	1.65932482319e-06
281	5.63624850405e-07
282	2.05774635148e-07
283	2.30382990782e-07
284	5.59007857314e-07
285	2.61348284467e-05
286	2.05920858296e-07
287	2.04506525433e-07
288	3.91480194729e-07
289	2.08675724997e-07
290	8.07831311689e-07
291	1.56954679287e-06
292	2.04506525433e-07
293	2.07177230994e-07
294	2.2356540386e-07
295	4.31741198484e-07
296	2.12675719869e-07
297	1.38142874062e-06
298	4.44853108751e-07
299	2.50480609509e-07
300	2.19262415425e-07
301	3.59778379207e-07
302	4.11034960006e-07
303	1.44771918268e-06
304	2.63389647187e-05
305	2.05976588599e-07
306	2.15155295653e-07
307	2.18048816838e-07
308	2.56154965363e-05
309	2.26813269189e-07
310	2.20713930298e-07
311	2.48355009503e-07
312	2.38538506979e-07
313	1.55125373747e-06
314	3.01860692417e-07
315	2.67661553883e-05
316	2.11753240992e-07
317	3.84885392678e-07
318	4.42388996648e-07
319	2.13696144521e-07
320	2.64817553267e-07
321	2.0734960132e-07
322	2.68820315319e-05
323	1.91363595368e-06
324	2.50049931454e-05
325	1.31706591292e-06
326	2.29431591817e-07
327	2.08440877699e-07
328	2.15155295653e-07
329	1.00463239713e-06
330	2.45494474226e-07
331	6.63273533502e-07
332	1.93895129635e-06
333	2.14088762632e-07
334	1.51251739685e-06
335	2.04506525433e-07
336	2.22079566491e-07
337	2.15327526483e-07
338	4.15192253836e-07
339	2.54225260913e-05
340	9.92222879937e-07
341	7.77603325617e-07
342	1.41079504631e-06
343	2.27989548841e-07
344	5.74565668392e-07
345	1.40788316521e-06
346	2.77283413851e-07
347	6.95661981854e-07
348	1.34094497115e-05
349	2.11893280424e-07
350	4.27588881511e-06
351	8.64543844537e-08
352	6.89024271311e-07
353	8.10257192432e-06
354	5.32798241246e-07
355	9.79861254482e-07
356	8.45434106443e-08
357	4.06994398444e-06
358	8.27496413118e-08
359	5.20450284679e-07
360	5.38463624435e-06
361	4.55543184451e-07
362	5.88788948673e-07
363	4.28879086536e-06
364	8.86333097038e-08
365	3.10362856989e-07
366	8.00169779306e-06
367	9.19637171348e-07
368	1.10517508377e-06
369	4.30465517908e-06
370	1.02539943474e-05
371	1.90340741731e-07
372	4.22823339025e-07
373	1.08809841382e-05
374	6.68125467994e-06
375	5.74507026331e-07
376	1.27217973924e-05
377	8.34666779488e-08
378	9.85422287504e-06
379	8.33109161844e-08
380	2.30525299229e-07
381	2.65860045326e-07
382	2.3102406234e-07
383	1.16192160581e-07
384	1.10603153728e-07
385	4.10862200628e-07
386	8.38250603438e-08
387	5.34405874561e-06
388	1.56260235304e-06
389	2.17368845277e-06
390	3.10609446957e-07
391	9.67771202844e-06
392	5.30309981129e-06
393	8.75687561618e-08
394	1.51131868745e-06
395	6.63805171079e-06
396	4.87258943408e-07
397	5.24658815332e-06
398	1.05099787864e-06
399	8.81027746093e-08
400	6.63723322071e-06
401	8.32672327319e-08
402	9.80202410301e-06
403	4.1275710528e-07
404	5.30827509262e-06
405	7.64688540526e-06
406	1.16980582581e-07
407	4.09728877382e-06
408	5.59277095982e-06
409	1.12906435601e-06
410	3.69142180132e-07
411	8.42105418135e-08
412	7.13841437922e-06
413	6.91579813117e-07
414	1.11239478109e-05
415	8.19227695417e-06
416	4.42919540702e-06
417	6.38424552554e-06
418	8.46756985769e-07
419	5.51581080875e-06
420	6.19825978294e-06
421	4.54299949384e-06
422	1.3264868439e-06
423	6.05509277282e-06
424	3.43011736109e-07
425	8.18953337206e-06
426	4.46766317786e-06
427	7.63952844264e-06
428	0.000597618630741
429	1.79752869095e-07
430	8.87373983125e-06
431	1.01197782089e-05
432	9.57201939279e-06
433	3.96777570825e-06
434	8.73350568064e-06
435	3.91973577944e-06
436	9.76767813978e-06
437	1.20301960394e-07
438	1.02177427167e-05
439	5.61959596202e-06
440	5.77256146156e-07
441	8.81027746093e-08
442	4.27907608908e-06
443	8.32773241095e-08
444	5.53711925084e-06
445	8.29369714081e-07
446	7.74261879104e-07
447	8.27496413118e-08
448	1.47472410292e-07
449	3.9984168623e-06
450	5.48968171869e-07
451	8.45214877854e-06
452	5.09342538114e-06
453	8.54594556471e-08
454	8.38306110027e-08
455	4.58227202053e-06
456	9.69494254622e-06
457	4.06699598846e-06
458	9.60413866914e-07
459	3.92073205441e-06
460	9.81255439792e-06
461	5.97778125787e-06
462	5.09114872727e-07
463	4.88350593939e-06
464	1.34192248335e-07
465	6.87910069713e-06
466	1.77162286749e-07
467	8.45756639034e-08
468	8.32773241095e-08
469	4.22971963711e-06
470	2.4562714442e-07
471	5.18064750374e-06
472	2.06506674225e-07
473	4.79756597685e-06
474	3.38329074362e-07
475	1.23699054495e-05
476	8.70215997883e-08
477	4.0712794324e-06
478	3.29526107466e-07
479	4.96039375053e-06
480	3.90164720855e-06
481	4.92620950553e-07
482	5.15550484768e-06
483	1.05182731668e-05
484	9.50391341044e-06
485	3.86104307399e-06
486	3.17822683842e-07
487	1.30598042522e-06
488	1.22563066846e-06
489	4.26523976217e-07
490	4.60895202736e-07
491	3.89854641226e-07
492	6.29099337137e-06
493	1.94184650959e-06
494	7.20553234665e-07
495	1.02214117056e-06
496	1.79029986063e-06
497	6.76337378521e-06
498	1.52162939118e-07
499	8.40534366427e-08
500	1.00502248824e-05
501	8.81027746093e-08
502	4.44744857852e-07
503	2.10368084158e-06
504	4.78336569217e-06
505	2.65835873882e-07
506	1.04872889231e-05
507	9.9956691901e-06
508	7.90978160277e-06
509	2.91441927406e-07
510	4.38620388981e-06
511	4.85692496847e-06
512	4.70435450312e-06
513	1.09021778519e-05
514	6.37930669684e-06
515	5.99545327285e-06
516	4.07298799433e-06
517	8.48226301075e-06
518	4.11541165149e-06
519	6.01074001845e-07
520	9.54958196666e-06
521	7.00441173228e-07
522	2.0619055425e-07
523	9.21740921939e-06
524	6.53034574975e-06
525	1.00030585505e-05
526	1.16866372877e-05
527	2.11650369853e-06
528	4.12557423593e-06
529	2.17889554269e-07
530	9.13789342286e-08
531	4.45753480377e-06
532	9.08938423435e-08
533	2.04738995255e-07
534	3.99138161933e-06
535	4.17825626957e-07
536	7.17750279473e-07
537	1.68884917951e-06
538	3.76723049256e-06
539	4.03510199784e-07
540	3.30357656918e-07
541	4.07144961959e-06
542	5.94823666947e-06
543	4.35492098553e-06
544	1.01945167063e-05
545	9.21146721088e-06
546	4.51042612825e-06
547	6.31906629207e-07
548	1.00746897767e-06
549	7.55518321809e-06
550	8.27496413118e-08
551	3.65600451073e-07
552	1.10603153728e-07
553	6.90959759884e-06
554	4.01517935905e-06
555	9.44642615799e-07
556	5.50321948191e-06
557	1.11850985316e-06
558	4.47987979012e-06
559	7.12018401968e-06
560	1.01033503249e-06
561	7.03755861017e-06
562	1.19754225011e-07
563	0.000600032886144
564	8.86137376699e-08
565	8.43274821879e-07
566	8.37485686884e-06
567	9.67194395238e-06
568	2.30305978687e-07
569	4.28975962041e-06
570	4.98291087225e-06
571	1.71194574892e-07
572	8.45756639034e-08
573	1.15142531043e-07
574	1.28078891437e-07
575	7.82320863327e-08
576	7.50951209361e-08
577	7.95344078639e-08
578	8.04690346045e-08
579	1.29920344211e-07
580	3.78292700647e-06
581	6.90769860546e-08
582	7.88996008003e-08
583	8.09246006565e-08
584	1.25163932184e-07
585	6.86504245185e-08
586	2.47138242857e-07
587	3.92915864723e-07
588	7.91807467207e-08
589	1.17806364629e-07
590	3.37218603493e-07
591	5.67709112753e-06
592	1.29440847384e-07
593	1.96701823979e-07
594	7.46942271589e-06
595	7.79207315206e-08
596	1.93002594897e-06
597	1.16197437598e-07
598	1.0444665049e-07
599	7.99854277549e-08
600	8.0289793593e-08
601	5.46197218398e-06
602	6.86504245185e-08
603	1.04847597869e-07
604	8.93646679067e-06
605	1.07052775267e-07
606	8.01721768064e-06
607	6.86504245185e-08
608	6.86504245185e-08
609	3.91169585013e-06
610	3.38616933744e-07
611	8.00890576078e-08
612	1.05444552027e-07
613	6.86504245185e-08
614	5.07421216225e-06
615	8.0436736254e-08
616	9.30220342659e-08
617	1.20478479182e-07
618	1.05060046154e-07
619	1.18630876266e-07
620	2.54570313109e-07
621	7.26770659568e-08
622	7.71607354992e-08
623	1.04557132152e-07
624	6.86504245185e-08
625	8.40162790694e-08
626	1.03353693768e-07
627	8.04690346045e-08
628	7.42256145451e-08
629	1.31379631642e-06
630	2.60536441453e-07
631	8.4578661313e-08
632	7.94946237865e-08
633	8.15949874234e-08
634	4.29800625973e-06
635	1.38731139542e-07
636	1.19640260823e-07
637	4.39304372822e-06
638	6.86504245185e-08
639	1.78270148285e-07
640	7.99953183629e-08
641	6.75638982569e-06
642	6.90769860546e-08
643	8.0289793593e-08
644	1.9554920134e-07
645	4.89640505401e-06
646	5.74916386945e-07
647	1.03487834332e-07
648	6.93941286663e-08
649	1.1756370254e-06
650	7.94844044199e-08
651	7.21106213413e-06
652	2.41300405372e-07
653	1.68521654867e-07
654	1.90806990666e-07
655	9.18591342917e-08
656	1.18796738453e-07
657	8.07592412858e-08
658	8.04690346045e-08
659	8.04690346045e-08
660	7.00045138337e-08
661	8.0289793593e-08
662	8.04636901575e-08
663	9.36573752128e-08
664	1.05699327361e-07
665	7.71803237208e-08
666	2.11894656825e-07
667	3.79535900712e-06
668	6.86504245185e-08
669	5.21900293616e-06
670	8.00081241055e-08
671	2.51302842658e-07
672	7.66429255378e-08
673	2.41300405372e-07
674	6.86504245185e-08
675	7.9981170202e-08
676	4.51392363163e-06
677	9.53973741179e-08
678	1.73914198596e-07
679	9.97037032857e-08
680	1.86350870062e-07
681	7.99629572248e-08
682	8.55816953656e-08
683	5.13835157349e-06
684	8.30644591884e-08
685	8.96967448208e-08
686	6.15083543303e-12
687	4.30632898153e-13
688	6.01807213962e-13
689	4.02258580028e-14
690	9.19391409555e-14
691	4.0600933811e-14
692	3.83314922427e-14
693	2.03976600653e-13
694	6.15686431303e-13
695	3.92510825299e-13
696	4.76049936339e-13
697	5.75194767133e-12
698	8.1025805944e-10
699	3.88262787448e-14
700	8.27955173568e-14
701	2.52027364369e-13
702	4.0187307811e-14
703	5.42942349403e-12
704	4.37308967659e-14
705	6.67663100446e-13
706	2.83270493974e-13
707	4.20995879939e-14
708	5.69372785198e-12
709	3.3858028798e-13
710	1.5068508799e-13
711	1.78855108427e-13
712	4.28950229355e-14
713	5.70724046392e-12
714	4.24641518511e-14
715	1.29677945624e-13
716	9.14940072832e-14
717	7.10472767065e-14
718	3.63096517447e-13
719	5.73942599815e-12
720	1.97919513128e-13
721	1.12416966286e-13
722	1.66484332912e-13
723	1.62334831906e-13
724	4.73029027424e-13
725	4.08905693459e-14
726	3.91758558915e-13
727	2.9444804822e-13
728	4.47996205632e-13
729	5.44337639197e-12
730	1.94360336219e-13
731	4.0277397548e-13
732	4.24310914974e-14
733	7.81999505122e-14
734	2.12532150959e-13
735	1.81087988759e-13
736	8.24462474215e-14
737	2.43422198609e-13
738	2.22466231605e-13
739	3.64437797267e-13
740	5.08858492923e-14
741	2.41033583444e-13
742	8.21426784894e-14
743	3.95346308672e-14
744	4.05077313282e-14
745	5.55579080825e-12
746	7.71196801638e-14
747	5.8754438246e-12
748	2.37300668172e-13
749	3.85884955914e-14
750	3.967869541e-14
751	1.95686108162e-13
752	4.97461559127e-13
753	5.45660343798e-12
754	3.75161064814e-13
755	1.70932384716e-13
756	1.27278761911e-13
757	4.10931287112e-14
758	1.73516873015e-13
759	1.60388657682e-13
760	4.44490696725e-13
761	1.55361942893e-13
762	2.33620825267e-13
763	1.58491891047e-13
764	2.97092837654e-13
765	2.35437182296e-13
766	4.19295737534e-13
767	4.04347146606e-14
768	7.90023036192e-14
769	5.49030307606e-12
770	2.15365841502e-13
771	4.87609520178e-14
772	5.35050067627e-12
773	3.91190125649e-13
774	5.71650397664e-12
775	3.85884955914e-14
776	5.29911884263e-12
777	1.76431709051e-13
778	2.05439550578e-13
779	2.08236069873e-13
780	4.51612033135e-13
781	5.76954087959e-13
782	1.13303281702e-13
783	1.06230939394e-13
784	3.5397144302e-13
785	4.03713102719e-14
786	4.64187549557e-14
787	2.85522261441e-13
788	3.9382700289e-14
789	4.29130074944e-14
790	7.46326622453e-14
791	4.06453616032e-14
792	3.52363963058e-13
793	1.33748121791e-13
794	1.64804970067e-13
795	1.0187022318e-13
796	4.20282333691e-14
797	2.1588784851e-13
798	5.11095215982e-12
799	1.23466132644e-13
800	5.68691476909e-12
801	3.83314922427e-14
802	4.01035261063e-14
803	5.20354493317e-12
804	5.44972634206e-12
805	5.74353480845e-12
806	4.31873662221e-14
807	3.49958381432e-13
808	5.07344257211e-14
809	1.3772435359e-13
810	5.4841383482e-12
811	5.31544494808e-12
812	9.11770050479e-14
813	1.15009543105e-13
814	3.91744994627e-13
815	5.62058906234e-13
816	7.6913531058e-14
817	3.46827445043e-13
818	1.4897254135e-13
819	5.6563979392e-12
820	4.48700683968e-13
821	5.80957110744e-14
822	4.45871020726e-14
823	5.79977932893e-12
824	6.0010610676e-13
825	5.20745600105e-12
826	1.27357404991e-13
827	5.97084472131e-13
828	5.86761032902e-12
829	2.73174668469e-13
830	5.66715071066e-12
831	2.03162602659e-13
832	7.2442734865e-14
833	7.91254848927e-14
834	5.09352764888e-13
835	2.48578495184e-13
836	5.91445832029e-14
837	2.28755800678e-13
838	3.89502920955e-13
839	4.31793417889e-14
840	5.56559858482e-12
841	3.86499902591e-14
842	3.84574165102e-13
843	1.99574066372e-13
844	2.381354693e-13
845	3.53740607089e-13
846	1.13622220055e-13
847	3.33923169701e-13
848	3.48059798338e-13
849	3.31080534585e-13
850	8.09484135598e-14
851	1.45878077492e-13
852	7.10472767065e-14
853	4.70343061675e-13
854	4.23877400178e-14
855	7.10472767065e-14
856	6.08129673046e-12
857	8.64761170555e-10
858	5.19767978822e-12
859	5.06620026624e-12
860	3.83208308738e-08
861	5.34004515645e-12
862	1.31466200645e-08
863	5.37150649142e-12
864	5.16748598544e-12
865	9.37343466742e-11
866	5.16310293144e-12
867	5.26102551681e-12
868	9.37343466742e-11
869	5.24214292143e-12
870	5.26179841091e-12
871	1.06044565725e-11
872	5.22926532224e-12
873	5.19710077675e-12
874	5.22926532224e-12
875	5.03323965956e-12
876	5.37150649142e-12
877	5.1319679923e-12
878	5.33887316088e-12
879	5.22921281012e-12
880	5.279792461e-12
881	5.26199937975e-12
882	5.2725665895e-12
883	5.03323965956e-12
884	5.12982993746e-12
885	5.29237740219e-12
886	5.26795554361e-12
887	5.19710077675e-12
888	5.30626858172e-12
889	5.43751222969e-12
890	5.23848463663e-12
891	5.03323965956e-12
892	5.03323965956e-12
893	5.1352568219e-12
894	5.13073295009e-12
895	5.22963328891e-12
896	2.58833696465e-06
897	1.09541927126e-05
898	1.51565066553e-06
899	1.10235161692e-06
900	1.51935360915e-06
901	1.36261348695e-06
902	1.64163248555e-06
903	1.37200966115e-06
904	1.1240844059e-06
905	1.58711583406e-06
906	1.09126654245e-05
907	2.05103662117e-06
908	4.00691122572e-05
909	1.35282096203e-06
910	1.13706179705e-06
911	1.0838653986e-06
912	1.21610032175e-06
913	3.14843687598e-06
914	1.41847175232e-06
915	5.5586911435e-06
916	4.94138828304e-05
917	2.84486944962e-06
918	1.0838653986e-06
919	1.48088650482e-06
920	3.06842732388e-06
921	4.50502299628e-05
922	5.46802001681e-06
923	1.38060073456e-06
924	1.68398163346e-06
925	5.15840703136e-05
926	3.89975102606e-06
927	1.25412967545e-05
928	1.15500360963e-06
929	1.12877340345e-06
930	5.90453386956e-06
931	1.24427409114e-06
932	9.39776071392e-06
933	1.41234765226e-06
934	1.43754412791e-05
935	1.19403820233e-06
936	2.23236166149e-06
937	1.13332996832e-06
938	1.33005065687e-06
939	1.28374543353e-06
940	1.31963357482e-06
941	1.69905632785e-06
942	1.87062896342e-06
943	1.21167321657e-06
944	1.54595039286e-06
945	1.1122807635e-06
946	2.51147693724e-05
947	1.81643934283e-05
948	1.89536182815e-06
949	1.38923332859e-06
950	1.49094469751e-06
951	3.09247830408e-05
952	1.4522177166e-05
953	1.61405260883e-05
954	1.78959961904e-06
955	1.33119505798e-06
956	1.15132329361e-06
957	1.86960347652e-06
958	1.2806394649e-06
959	6.11452618944e-06
960	1.39712058178e-05
961	2.05923898992e-06
962	5.37540520614e-06
963	1.39610943988e-06
964	1.37942490236e-06
965	1.29632229461e-06
966	1.72636915146e-05
967	1.73382517073e-05
968	3.3138366125e-06
969	1.45394566773e-06
970	1.26963908994e-06
971	1.46256648597e-06
972	3.19381278446e-06
973	3.19254454735e-06
974	1.17847907489e-06
975	1.74131151065e-06
976	1.75009305405e-06
977	1.34672465277e-06
978	1.66457972775e-05
979	1.15310135049e-06
980	1.97060389543e-05
981	1.64630514431e-06
982	9.86500377745e-06
983	8.2991248207e-06
984	1.64865366379e-06
985	1.13273218937e-06
986	1.20327842484e-06
987	1.13637525901e-06
988	1.58843961913e-06
989	1.5034714428e-06
990	1.8669610879e-06
991	2.64840022416e-06
992	1.34859482655e-06
993	2.38175412972e-05
994	1.67069080081e-06
995	1.01198814674e-05
996	1.12182475807e-06
997	1.3837995181e-05
998	2.14525787516e-06
999	1.30759708266e-05
1000	1.2111439392e-06
1001	2.69316009436e-06
1002	1.10470595927e-06
1003	1.37904498403e-05
1004	1.76880896014e-05
1005	1.21123046767e-06
1006	2.04088817632e-05
1007	1.3366035886e-06
1008	1.39976036821e-06
1009	1.75829162529e-06
1010	1.49246743339e-06
1011	1.50488324165e-06
1012	2.65898569549e-06
1013	4.65438530326e-05
1014	2.28533170184e-06
1015	1.51733887192e-06
1016	1.1424067651e-06
1017	2.22658520256e-05
1018	1.75552077104e-06
1019	1.77235336664e-06
1020	1.97193306193e-06
1021	2.06120189471e-06
1022	1.26386861419e-06
1023	1.29203789504e-06
1024	1.24229802707e-05
1025	2.17539908424e-06
1026	1.37835481946e-05
1027	1.09780366734e-06
1028	3.92779618903e-05
1029	5.4526305158e-05
1030	1.37428171632e-06
1031	1.56797577774e-06
1032	2.19997458658e-06
1033	1.8778831424e-06
1034	1.12638506305e-06
1035	1.74822577489e-06
1036	1.77855303195e-06
1037	1.60643115864e-06
1038	1.22117938846e-06
1039	3.95026820371e-06
1040	8.65966816593e-06
1041	1.64536489716e-06
1042	1.28895485377e-06
1043	1.34803399531e-06
1044	1.41462553258e-06
1045	1.38032902857e-06
1046	1.0976449788e-06
1047	1.13505103881e-05
1048	1.65911497796e-05
1049	1.16002196952e-05
1050	1.19872737155e-06
1051	1.8513450039e-06
1052	2.1068207101e-06
1053	1.41605473015e-06
1054	7.19494455051e-06
1055	1.89994806162e-06
1056	8.79989757255e-06
1057	1.12317755104e-06
1058	2.02816597113e-06
1059	2.36940865459e-05
1060	1.898987315e-06
1061	1.21634841968e-06
1062	1.59967841654e-06
1063	3.36892575614e-06
1064	1.36975641979e-06
1065	1.09148105221e-06
1066	1.93078946667e-06
1067	1.99719636378e-06
1068	6.24435197893e-06
1069	3.34894854233e-06
1070	5.86504517553e-06
1071	1.10121214773e-06
1072	1.34675382082e-06
1073	1.30944279278e-06
1074	9.13217258983e-05
1075	1.07044923431e-05
1076	2.16881970077e-05
1077	8.47166226051e-05
1078	2.6884426452e-05
1079	1.83999327018e-05
1080	2.58702602465e-06
1081	1.44728660476e-06
1082	1.75723313778e-06
1083	1.44609790234e-05
1084	3.42076843009e-06
1085	1.82137054451e-06
1086	2.46404705687e-05
1087	1.16556761881e-06
1088	1.62288773395e-06
1089	1.20324546232e-06
1090	1.1908202529e-06
1091	3.18373884963e-06
1092	9.2916706894e-06
1093	1.18620238987e-06
1094	1.21208191474e-06
1095	1.89319138012e-06
1096	1.0838653986e-06
1097	1.37798355117e-06
1098	2.06440003935e-06
1099	1.78222783741e-06
1100	1.8346665738e-06
1101	1.80714996724e-05
1102	1.73240094496e-06
1103	1.158122679e-06
1104	2.41109812091e-06
1105	1.10470595927e-06
1106	1.37544524589e-06
1107	2.09072964947e-05
1108	1.64939205324e-06
1109	5.4900001748e-06
1110	9.50381760767e-06
1111	1.32310748854e-06
1112	7.42981624134e-06
1113	2.11917416738e-06
1114	5.97773049146e-06
1115	1.5143184347e-06
1116	5.55285168576e-06
1117	1.87277423451e-05
1118	1.37046794253e-06
1119	1.0838653986e-06
1120	1.69495247789e-06
1121	1.38332482374e-06
1122	2.55431798978e-06
1123	1.08434279909e-05
1124	2.00501164741e-05
1125	1.67502492764e-05
1126	5.65847472193e-05
1127	1.2711957074e-06
1128	1.45055415828e-05
1129	1.78689259408e-06
1130	9.54366340908e-06
1131	1.41156981806e-06
1132	2.05137292693e-05
1133	1.59917984235e-06
1134	1.17414941117e-06
1135	1.18035607106e-05
1136	5.36315648488e-06
1137	1.32003643059e-06
1138	1.18643171865e-06
1139	1.36451698211e-06
1140	2.097943475e-06
1141	1.24988016487e-06
1142	1.83664901202e-06
1143	1.49591422181e-06
1144	1.56394676926e-06
1145	1.0838653986e-06
1146	2.17008858495e-05
1147	1.15384440561e-06
1148	1.91812506857e-06
1149	1.78763344101e-05
1150	2.5685339097e-06
1151	1.74504464678e-06
1152	1.49887010243e-06
1153	1.98868941349e-05
1154	1.1581390043e-06
